start_date,end_date,asin,sourceable_product_out_of_stock_rate,procurable_product_out_of_stock_rate,open_purchase_order_units,receive_fill_rate,average_vendor_lead_time_days,sell_through_rate,unfilled_customer_ordered_units,vendor_confirmation_rate,net_received_inventory_cost_amount,net_received_inventory_cost_currency_code,net_received_inventory_units,sellable_on_hand_inventory_cost_amount,sellable_on_hand_inventory_cost_currency_code,sellable_on_hand_inventory_units,unsellable_on_hand_inventory_cost_amount,unsellable_on_hand_inventory_cost_currency_code,unsellable_on_hand_inventory_units,aged_90_plus_days_sellable_inventory_cost_amount,aged_90_plus_days_sellable_inventory_cost_currency_code,aged_90_plus_days_sellable_inventory_units
2026-03-22,2026-03-22,B099VXHYMC,,,,0,0,,,0,0,USD,0,990.36,USD,84,11.95,USD,1,990.36,USD,84
2026-03-22,2026-03-22,B09CQYL1J9,,,,0,0,,,0,0,USD,0,1032.41,USD,77,0,USD,0,1032.41,USD,77
2026-03-22,2026-03-22,B09CR5RX65,,,,0,0,,,0,0,USD,0,7235.2,USD,807,26.02,USD,3,3353.44,USD,367
2026-03-22,2026-03-22,B09CR6BDW3,,,,0,0,,,0,0,USD,0,268.56,USD,26,0,USD,0,118.2,USD,10
2026-03-22,2026-03-22,B09CR6YVHS,,,,0,0,,,0,0,USD,0,46.14,USD,6,0,USD,0,46.14,USD,6
2026-03-22,2026-03-22,B09CR7N6X7,,,,0,0,,,0,0,USD,0,15,USD,2,0,USD,0,15,USD,2
2026-03-22,2026-03-22,B09CR89VFM,,,,0,0,,,0,0,USD,0,84,USD,10,0,USD,0,84,USD,10
2026-03-22,2026-03-22,B09CR8L4CG,,,,0,0,,,0,0,USD,0,653.44,USD,86,7.69,USD,1,653.44,USD,86
2026-03-22,2026-03-22,B09CR9G46J,,,0,1,0,,,1,0,USD,0,1468.51,USD,150,0,USD,0,1468.51,USD,150
2026-03-22,2026-03-22,B09CRCN6PJ,,,,0,0,,,0,0,USD,0,320.6,USD,34,0,USD,0,84.35,USD,9
2026-03-22,2026-03-22,B09CRDVHZ6,,,18,0,0,,,0,0,USD,0,2703.88,USD,306,17.72,USD,2,577.48,USD,66
2026-03-22,2026-03-22,B09CRJYDM4,,,,0,0,,,0,0,USD,0,374.14,USD,26,0,USD,0,0,USD,0
2026-03-22,2026-03-22,B09CRJYF7N,,,48,1,20.25,,,1,199.32,USD,12,2026.42,USD,122,33.22,USD,2,16.61,USD,1
2026-03-22,2026-03-22,B09DF5T7VC,,,,0,0,,,0,0,USD,0,31.35,USD,3,0,USD,0,0,USD,0
2026-03-22,2026-03-22,B09FG6YKK1,,,,0,0,,,0,0,USD,0,1411.11,USD,253,6.45,USD,1,1411.11,USD,253
2026-03-22,2026-03-22,B09FG6YP43,,,,0,0,,,0,0,USD,0,104.04,USD,18,0,USD,0,104.04,USD,18
2026-03-22,2026-03-22,B09FG78TY3,,,,0,0,,,0,0,USD,0,0,USD,0,22.5,USD,3,0,USD,0
2026-03-22,2026-03-22,B09FG7H2P6,,,,0,0,,,0,0,USD,0,2552.31,USD,332,0,USD,0,2413.53,USD,314
2026-03-22,2026-03-22,B09FG7PLZK,,,,0,0,,,0,0,USD,0,673.66,USD,63,0,USD,0,673.66,USD,63
2026-03-22,2026-03-22,B09FG7VZ6B,,,4,0,0,,,0,0,USD,0,288.75,USD,21,0,USD,0,0,USD,0
2026-03-22,2026-03-22,B09FG815Q8,,,,0,0,,,0,0,USD,0,44.6,USD,4,11.15,USD,1,44.6,USD,4
2026-03-22,2026-03-22,B09FG8179S,,,24,0,0,,,0,0,USD,0,751.68,USD,58,0,USD,0,609.12,USD,47
2026-03-22,2026-03-22,B09FG88MKW,,,480,0,20.25,,,0,181.92,USD,24,10280.8,USD,1388,53.06,USD,7,3467.16,USD,489
2026-03-22,2026-03-22,B09FG8LF87,,,,0,0,,,0,0,USD,0,8.1,USD,1,0,USD,0,8.1,USD,1
2026-03-22,2026-03-22,B09FG92BCJ,,,48,0,0,,,0,0,USD,0,0,USD,0,10.14,USD,1,0,USD,0
2026-03-22,2026-03-22,B09FG9GV5X,,,,0,0,,,0,0,USD,0,9.8,USD,1,0,USD,0,9.8,USD,1
2026-03-22,2026-03-22,B09FGB8TQ4,,,,0,0,,,0,0,USD,0,102.81,USD,11,0,USD,0,102.81,USD,11
2026-03-22,2026-03-22,B09GPW9NXL,,,204,1,0,,,1,0,USD,0,6.8,USD,1,0,USD,0,6.8,USD,1
2026-03-22,2026-03-22,B09GPYFHY7,,,8,0,0,,,0,0,USD,0,8715.59,USD,647,0,USD,0,1202.43,USD,88
2026-03-22,2026-03-22,B09GPYH76H,,,345,1.0769,20.25,,,1,33.44,USD,4,9823,USD,1175,24.22,USD,3,468.16,USD,56
2026-03-22,2026-03-22,B09JBDPC2P,,,4,1,0,,,1,0,USD,0,1688.75,USD,175,9.65,USD,1,135.1,USD,14
2026-03-22,2026-03-22,B09JBDTVK5,,,,0,0,,,0,0,USD,0,116.73,USD,14,0,USD,0,40.05,USD,5
2026-03-22,2026-03-22,B09JBDXBQF,,,,0,0,,,0,0,USD,0,1442.33,USD,109,0,USD,0,1384.37,USD,105
2026-03-22,2026-03-22,B09JBFTDN8,,,,0,0,,,0,0,USD,0,1436.34,USD,122,0,USD,0,773.1,USD,67
2026-03-22,2026-03-22,B09JBHSP2P,,,,0,0,,,0,0,USD,0,13.5,USD,2,0,USD,0,13.5,USD,2
2026-03-22,2026-03-22,B09JBNHVFZ,,,7129,1,20.25,,,1,124.8,USD,12,112912.8,USD,10857,520,USD,50,20571.2,USD,1978
2026-03-22,2026-03-22,B09JBY6LML,,,12,0,0,,,0,0,USD,0,114.84,USD,18,6.38,USD,1,0,USD,0
2026-03-22,2026-03-22,B09LC5T863,,,,0,0,,,0,0,USD,0,0,USD,0,224.45,USD,54,0,USD,0
2026-03-22,2026-03-22,B09LCDRS5G,,,,0,0,,,0,0,USD,0,2918.65,USD,328,0,USD,0,1589.53,USD,175
2026-03-22,2026-03-22,B09LCF8RNW,,,,0,0,,,0,0,USD,0,540.15,USD,39,0,USD,0,540.15,USD,39
2026-03-22,2026-03-22,B09LCJZPRS,,,,0,0,,,0,0,USD,0,0,USD,0,792,USD,88,0,USD,0
2026-03-22,2026-03-22,B09LCNC5R5,,,,0,0,,,0,0,USD,0,3171,USD,175,0,USD,0,924.12,USD,51
2026-03-22,2026-03-22,B09LCP82TF,,,,0,0,,,0,0,USD,0,66.75,USD,10,7.07,USD,1,27.5,USD,5
2026-03-22,2026-03-22,B09LCQ8H4Y,,,,0,0,,,0,0,USD,0,1500.68,USD,159,0,USD,0,1472.64,USD,156
2026-03-22,2026-03-22,B09LCQHYQP,,,,0,0,,,0,0,USD,0,70.65,USD,9,0,USD,0,7.85,USD,1
2026-03-22,2026-03-22,B09NZ6ZVZ4,,,30,0,0,,,0,0,USD,0,527.88,USD,48,0,USD,0,185.02,USD,17
2026-03-22,2026-03-22,B09NZHD4YK,,,1133,1.04,20.25,,,0.7706,19.4,USD,4,1424.45,USD,297,33.45,USD,7,153.75,USD,35
2026-03-22,2026-03-22,B09NZN6W3L,,,48,1,0,,,1,0,USD,0,589.11,USD,178,0,USD,0,42.63,USD,12
2026-03-22,2026-03-22,B09NZNBZ7N,,,80,1,20.25,,,1,29.2,USD,4,2882.75,USD,395,7.3,USD,1,904.45,USD,124
2026-03-22,2026-03-22,B09PGV61BW,,,180,1,20.25,,,1,37.96,USD,4,24924.25,USD,2734,46.48,USD,5,18930.66,USD,2101
2026-03-22,2026-03-22,B09PGVGCH5,,,1968,0.9881,0,,,0.8482,0,USD,0,214745.8,USD,57600,294.67,USD,79,210254.42,USD,56394
2026-03-22,2026-03-22,B09PGVLVHL,,,932,1,20.25,,,1,40.28,USD,4,41530.2,USD,4125,60.42,USD,6,36545.55,USD,3630
2026-03-22,2026-03-22,B09PGVSD2N,,,,0,0,,,0,0,USD,0,182.32,USD,62,0,USD,0,182.32,USD,62
2026-03-22,2026-03-22,B09PGVTTZ1,,,96,0,0,,,0,0,USD,0,8333.79,USD,2279,60.33,USD,17,4752.99,USD,1319
2026-03-22,2026-03-22,B09PGVZ5TJ,,,0,0,0,,,0,0,USD,0,114255.07,USD,35965,53.75,USD,17,109535.75,USD,34481
2026-03-22,2026-03-22,B09PGWQBB5,,,6,0,0,,,0,0,USD,0,8.84,USD,2,4.2,USD,1,8.84,USD,2
2026-03-22,2026-03-22,B09PRTHHQS,,,,0,0,,,0,0,USD,0,206,USD,26,0,USD,0,126,USD,18
2026-03-22,2026-03-22,B09PRTNMC5,,,,0,0,,,0,0,USD,0,7.5,USD,1,7.5,USD,1,7.5,USD,1
2026-03-22,2026-03-22,B09PRV1LVQ,,,12,1,0,,,1,0,USD,0,221.25,USD,34,7.5,USD,1,183.75,USD,29
2026-03-22,2026-03-22,B09QQWS4M5,,,,0,0,,,0,0,USD,0,12459,USD,1427,27.93,USD,3,7544.02,USD,886
2026-03-22,2026-03-22,B09QRB8SYX,,,,0,0,,,0,0,USD,0,171,USD,19,0,USD,0,171,USD,19
2026-03-22,2026-03-22,B09QRBBFQX,,,,0,0,,,0,0,USD,0,5.65,USD,1,0,USD,0,5.65,USD,1
2026-03-22,2026-03-22,B09QRCV9S8,,,,0,0,,,0,0,USD,0,15159.17,USD,1931,32.77,USD,4,12468.84,USD,1611
2026-03-22,2026-03-22,B09QRD7TLX,,,,0,0,,,0,0,USD,0,23,USD,4,0,USD,0,23,USD,4
2026-03-22,2026-03-22,B09QRD8WCF,,,,0,0,,,0,0,USD,0,7.02,USD,1,0,USD,0,7.02,USD,1
2026-03-22,2026-03-22,B09QRFPLD1,,,1021,0.9931,20.25,,,0.7908,97,USD,20,1358.6,USD,286,9.7,USD,2,247.95,USD,57
2026-03-22,2026-03-22,B09QRHSWLG,,,40,0.96,0,,,1,0,USD,0,5543.94,USD,1038,16.04,USD,3,3644,USD,707
2026-03-22,2026-03-22,B09QRK2MSL,,,,0,0,,,0,0,USD,0,9008.36,USD,1025,7.9,USD,1,6975.43,USD,794
2026-03-22,2026-03-22,B09QRL5W33,,,,0,0,,,0,0,USD,0,10098.5,USD,1957,36.15,USD,7,9030.3,USD,1761
2026-03-22,2026-03-22,B09QRLZN89,,,,0,0,,,0,0,USD,0,4501.63,USD,1175,162.11,USD,43,3645.75,USD,955
2026-03-22,2026-03-22,B09QRMYDK6,,,,0,0,,,0,0,USD,0,20641.4,USD,2125,66.38,USD,7,16727.08,USD,1730
2026-03-22,2026-03-22,B09QRN4RMC,,,212,1,0,,,1,0,USD,0,4266.38,USD,458,0,USD,0,3837.67,USD,415
2026-03-22,2026-03-22,B09QRP863Z,,,156,0.9848,0,,,1,0,USD,0,5211.89,USD,817,19.23,USD,3,4301.67,USD,675
2026-03-22,2026-03-22,B09QRS3DXV,,,,0,0,,,0,0,USD,0,36.3,USD,3,0,USD,0,0,USD,0
2026-03-22,2026-03-22,B09QRTDTK3,,,32,1,20.25,,,1,17.16,USD,4,594.55,USD,139,0,USD,0,15.4,USD,4
2026-03-22,2026-03-22,B09QRTSFY4,,,0,1,0,,,1,0,USD,0,189.9,USD,47,68.55,USD,19,144.14,USD,36
2026-03-22,2026-03-22,B09S27RTMF,,,,0,0,,,0,0,USD,0,2005.52,USD,200,0,USD,0,1470.75,USD,147
2026-03-22,2026-03-22,B09S28QYQ5,,,,0,0,,,0,0,USD,0,5728.8,USD,447,13.1,USD,1,4667.7,USD,366
2026-03-22,2026-03-22,B09S2FJRL1,,,0,0.6667,0,,,1,0,USD,0,65802.83,USD,8103,64.38,USD,8,65519.92,USD,8067
2026-03-22,2026-03-22,B09Y2DCH6Z,,,,0,0,,,0,0,USD,0,2191.6,USD,198,0,USD,0,1255,USD,114
2026-03-22,2026-03-22,B09Y2DHRB8,,,,0,0,,,0,0,USD,0,5135.82,USD,527,9.5,USD,1,3776.25,USD,398
2026-03-22,2026-03-22,B09Y2DHRBC,,,36,1,20.25,,,1,111.44,USD,8,2907.21,USD,209,26.44,USD,2,1402.18,USD,101
2026-03-22,2026-03-22,B09Y2DSNDZ,,,24,0,0,,,0,0,USD,0,658.8,USD,55,0,USD,0,10.8,USD,1
2026-03-22,2026-03-22,B09Y2GP7T7,,,,0,0,,,0,0,USD,0,2406.63,USD,206,22.91,USD,2,420.88,USD,37
2026-03-22,2026-03-22,B0B6GJ6WJX,,,84,1.0833,0,,,1,0,USD,0,1297.61,USD,261,0,USD,0,796.61,USD,169
2026-03-22,2026-03-22,B0B6GKT49Q,,,,0,0,,,0,0,USD,0,1112.25,USD,100,0,USD,0,662.25,USD,64
2026-03-22,2026-03-22,B0B6GL64PW,,,,0,0,,,0,0,USD,0,133.8,USD,30,0,USD,0,124.88,USD,28
2026-03-22,2026-03-22,B0B6GL6WJM,,,420,1,0,,,1,0,USD,0,12771.68,USD,2318,55.1,USD,10,2644.3,USD,480
2026-03-22,2026-03-22,B0B9HTM5GG,,,35,1,0,,,1,0,USD,0,3672.2,USD,388,17.98,USD,2,1370.67,USD,145
2026-03-22,2026-03-22,B0BG66QWF3,,,,0,0,,,0,0,USD,0,536.61,USD,54,0,USD,0,517.03,USD,52
2026-03-22,2026-03-22,B0C6FWJSYY,,,154,1,0,,,1,0,USD,0,3175.6,USD,508,0,USD,0,208.36,USD,34
2026-03-22,2026-03-22,B0C6FX7KC9,,,,0,0,,,0,0,USD,0,324.24,USD,59,6,USD,1,120,USD,20
2026-03-22,2026-03-22,B0C6FXGD4Q,,,24,1,20.25,,,1,43.28,USD,4,2206.17,USD,204,10.82,USD,1,702.19,USD,65
2026-03-22,2026-03-22,B0C6FXMLXQ,,,,0,0,,,0,0,USD,0,0,USD,0,641.52,USD,81,0,USD,0
2026-03-22,2026-03-22,B0C6FXN4FM,,,32,0,0,,,0,0,USD,0,920.4,USD,60,0,USD,0,122.72,USD,8
2026-03-22,2026-03-22,B0C6FXNMS6,,,0,1,0,,,1,0,USD,0,3723.03,USD,325,0,USD,0,780.55,USD,67
2026-03-22,2026-03-22,B0C6FXP2FS,,,,0,0,,,0,0,USD,0,2603.07,USD,189,14.69,USD,1,860.82,USD,64
2026-03-22,2026-03-22,B0C6FXV47T,,,,0,0,,,0,0,USD,0,2623.62,USD,280,10.32,USD,1,685.1,USD,71
2026-03-22,2026-03-22,B0C6FXVWNP,,,,0,0,,,0,0,USD,0,0,USD,0,682.32,USD,104,0,USD,0
2026-03-22,2026-03-22,B0C6FY4MWC,,,0,1,0,,,1,0,USD,0,5175.27,USD,495,0,USD,0,3843.04,USD,368
2026-03-22,2026-03-22,B0C6FY722F,,,,0,0,,,0,0,USD,0,8785.19,USD,1345,13.1,USD,2,7475.19,USD,1145
2026-03-22,2026-03-22,B0C6FY95QT,,,,0,0,,,0,0,USD,0,436.54,USD,71,0,USD,0,183.08,USD,30
2026-03-22,2026-03-22,B0C6FY997J,,,,0,0,,,0,0,USD,0,5654.86,USD,829,6.95,USD,1,3543.16,USD,510
2026-03-22,2026-03-22,B0C6FYN14M,,,,0,0,,,0,0,USD,0,1121.33,USD,193,0,USD,0,34.86,USD,6
2026-03-22,2026-03-22,B0C6FYTP23,,,66,1,0,,,1,0,USD,0,3872.62,USD,214,36.7,USD,2,789.05,USD,43
2026-03-22,2026-03-22,B0C6FYX7YZ,,,,0,0,,,0,0,USD,0,8386.9,USD,1083,0,USD,0,3793.74,USD,511
2026-03-22,2026-03-22,B0C6FYZFRG,,,0,1,0,,,1,0,USD,0,2457.53,USD,201,0,USD,0,460.78,USD,38
2026-03-22,2026-03-22,B0C6FZ355R,,,4,0,0,,,0,0,USD,0,168.02,USD,11,0,USD,0,70.7,USD,5
2026-03-22,2026-03-22,B0C6FZ4MCH,,,,0,0,,,0,0,USD,0,409.51,USD,75,10.51,USD,2,318.31,USD,56
2026-03-22,2026-03-22,B0C6FZPJ61,,,28,0,0,,,0,0,USD,0,1648.31,USD,244,0,USD,0,215.49,USD,31
2026-03-22,2026-03-22,B0C6G1VP7W,,,,0,0,,,0,0,USD,0,77.5,USD,5,0,USD,0,77.5,USD,5
2026-03-22,2026-03-22,B0C7DGWFP2,,,,0,0,,,0,0,USD,0,146.16,USD,21,0,USD,0,146.16,USD,21
2026-03-22,2026-03-22,B0CBSX59GF,,,1176,1.5,0,,,1,0,USD,0,11021.52,USD,2417,4.56,USD,1,2102.16,USD,461
2026-03-22,2026-03-22,B0CDYF5SM1,,,1153,1.0021,0,,,1,0,USD,0,16896.44,USD,5428,27.99,USD,9,9453.9,USD,3042
2026-03-22,2026-03-22,B0CDYFSR39,,,,0,0,,,0,0,USD,0,2.13,USD,1,0,USD,0,2.13,USD,1
2026-03-22,2026-03-22,B0CDYHBJ37,,,,0,0,,,0,0,USD,0,1245.92,USD,364,3.27,USD,1,847.03,USD,251
2026-03-22,2026-03-22,B0CDYM2XMN,,,,0,0,,,0,0,USD,0,27258.33,USD,3308,0,USD,0,27163.71,USD,3297
2026-03-22,2026-03-22,B0CDYPF958,,,12,1,0,,,1,0,USD,0,1927.33,USD,356,17.21,USD,3,389.45,USD,83
2026-03-22,2026-03-22,B0CDYRLZ8X,,,,0,0,,,0,0,USD,0,587.4,USD,66,0,USD,0,587.4,USD,66
2026-03-22,2026-03-22,B0CDYRRGQ3,,,,0,0,,,0,0,USD,0,0,USD,0,123,USD,12,0,USD,0
2026-03-22,2026-03-22,B0CDYSG4BC,,,248,1,20.25,,,1,28.24,USD,4,9706.42,USD,1383,28.24,USD,4,4150.16,USD,596
2026-03-22,2026-03-22,B0CDYVK9JZ,,,,0,0,,,0,0,USD,0,1014.84,USD,161,0,USD,0,814.14,USD,131
2026-03-22,2026-03-22,B0CDYW89T8,,,12,0,0,,,0,0,USD,0,22011.53,USD,2165,10.38,USD,1,17278.25,USD,1709
2026-03-22,2026-03-22,B0CDYWRTWJ,,,28,0,0,,,0,0,USD,0,1009.41,USD,105,0,USD,0,813.52,USD,86
2026-03-22,2026-03-22,B0CDYZ3M42,,,,0,0,,,0,0,USD,0,8271.99,USD,2847,19.75,USD,7,8130.39,USD,2799
2026-03-22,2026-03-22,B0CDYZN632,,,,0,0,,,0,0,USD,0,6938.25,USD,595,12.1,USD,1,5268.45,USD,457
2026-03-22,2026-03-22,B0CDZ2V4S7,,,2118,1.0049,0,,,1,0,USD,0,20415.28,USD,7452,195.88,USD,73,11370.2,USD,4150
2026-03-22,2026-03-22,B0CDZ2W2MV,,,108,0,20.25,,,0,264.32,USD,32,16066.18,USD,1960,49.56,USD,6,14082.1,USD,1719
2026-03-22,2026-03-22,B0CN7C211F,,,,0,0,,,0,0,USD,0,20571.44,USD,6164,6.34,USD,2,6305.34,USD,1892
2026-03-22,2026-03-22,B0CN7CJ61R,,,,0,0,,,0,0,USD,0,11113.44,USD,2432,13.95,USD,3,9375.45,USD,2057
2026-03-22,2026-03-22,B0CN7DM51G,,,48,0.9907,27.08,,,1,55.68,USD,12,3295.05,USD,754,17.62,USD,4,1991.68,USD,473
2026-03-22,2026-03-22,B0CN7DWBSW,,,519,0.9514,0,,,1,0,USD,0,10409.84,USD,812,12.82,USD,1,243.58,USD,19
2026-03-22,2026-03-22,B0CN7DWWFP,,,300,1.002,0,,,1,0,USD,0,18160.62,USD,3918,59.97,USD,13,579.45,USD,137
2026-03-22,2026-03-22,B0CN7DWWVM,,,12,0,0,,,0,0,USD,0,3079.24,USD,994,3,USD,1,2016,USD,672
2026-03-22,2026-03-22,B0CN7F4B9Z,,,36,1,20.25,,,1,55.68,USD,12,8045.38,USD,1756,12.98,USD,3,1229.69,USD,287
2026-03-22,2026-03-22,B0CN7F4PKC,,,,0,0,,,0,0,USD,0,18834.06,USD,4062,23.25,USD,5,15044.31,USD,3247
2026-03-22,2026-03-22,B0CN7FLF5T,,,48,1.0139,0,,,1,0,USD,0,5576.94,USD,1673,6.34,USD,2,119.72,USD,39
2026-03-22,2026-03-22,B0CN7FQ8V5,,,,0,0,,,0,0,USD,0,1787.16,USD,593,0,USD,0,1548,USD,516
2026-03-22,2026-03-22,B0CN7FVF7W,,,,0,0,,,0,0,USD,0,32537.13,USD,5911,60.61,USD,11,30877.03,USD,5609
2026-03-22,2026-03-22,B0CN7G1D22,,,,0,0,,,0,0,USD,0,104563,USD,8700,152.64,USD,13,91345.81,USD,7430
2026-03-22,2026-03-22,B0CN7GZ3PZ,,,,0,0,,,0,0,USD,0,9341.83,USD,1101,0,USD,0,6456.07,USD,767
2026-03-22,2026-03-22,B0CN7H8SY1,,,32,0,0,,,0,0,USD,0,5829.21,USD,464,36.82,USD,3,3812.82,USD,311
2026-03-22,2026-03-22,B0CPKGW3GZ,,,840,0.9779,20.25,,,1,211.8,USD,20,49423.74,USD,4705,118.36,USD,12,35580.74,USD,3397
2026-03-22,2026-03-22,B0CPKKHT8P,,,96,1,0,,,1,0,USD,0,48681.45,USD,9450,127.49,USD,25,11877.61,USD,2279
2026-03-22,2026-03-22,B0CRSGZN8V,,,12,1,0,,,1,0,USD,0,4574.13,USD,501,9.13,USD,1,885.61,USD,97
2026-03-22,2026-03-22,B0CRSNJQ1D,,,16,1,0,,,1,0,USD,0,4817.7,USD,530,0,USD,0,45.45,USD,5
2026-03-22,2026-03-22,B0CRSRW7LM,,,112,1,20.25,,,1,124,USD,8,5607.62,USD,415,24.8,USD,2,339.48,USD,24
2026-03-22,2026-03-22,B0CRSS87CF,,,,0,0,,,0,0,USD,0,2015.47,USD,762,5.53,USD,2,2013.19,USD,761
2026-03-22,2026-03-22,B0CRST49RH,,,,0,0,,,0,0,USD,0,5206.95,USD,1197,0,USD,0,5206.95,USD,1197
2026-03-22,2026-03-22,B0CRSTB7ZN,,,,0,0,,,0,0,USD,0,2971.15,USD,261,0,USD,0,1744,USD,160
2026-03-22,2026-03-22,B0CRSTZKQP,,,,0,0,,,0,0,USD,0,255.3,USD,23,49.15,USD,4,255.3,USD,23
2026-03-22,2026-03-22,B0CRSVHRJZ,,,0,1,0,,,1,0,USD,0,17367.07,USD,1100,45.06,USD,3,4737.67,USD,287
2026-03-22,2026-03-22,B0CRSVK7YK,,,162,0.9789,20.17,,,1,17.7,USD,6,1532.8,USD,535,2.95,USD,1,642.85,USD,229
2026-03-22,2026-03-22,B0CRSW79S3,,,,0,0,,,0,0,USD,0,1994.7,USD,856,2.15,USD,1,1717.46,USD,740
2026-03-22,2026-03-22,B0CRSWLNGF,,,0,1.3333,0,,,1,0,USD,0,953.2,USD,130,0,USD,0,365.08,USD,52
2026-03-22,2026-03-22,B0CRSWQDDP,,,,0,0,,,0,0,USD,0,990.25,USD,85,0,USD,0,917.35,USD,79
2026-03-22,2026-03-22,B0CRSX72PJ,,,,0,0,,,0,0,USD,0,3147.15,USD,1066,0,USD,0,988.96,USD,349
2026-03-22,2026-03-22,B0CRSX7SMP,,,,0,0,,,0,0,USD,0,0,USD,0,1947.68,USD,158,0,USD,0
2026-03-22,2026-03-22,B0CRSX9GLW,,,,0,0,,,0,0,USD,0,30314.84,USD,1960,77.35,USD,5,25070.51,USD,1621
2026-03-22,2026-03-22,B0CRSYBT4N,,,736,1.0259,20.25,,,1,166.32,USD,36,766.93,USD,166,8.77,USD,2,4.63,USD,1
2026-03-22,2026-03-22,B0CRSZ5F46,,,60,0.75,0,,,1,0,USD,0,367.76,USD,102,3.62,USD,1,132.46,USD,37
2026-03-22,2026-03-22,B0CTVD6WHG,,,0,1.3333,0,,,1,0,USD,0,1586.25,USD,135,0,USD,0,1104.5,USD,94
2026-03-22,2026-03-22,B0CTVJJM1S,,,,0,0,,,0,0,USD,0,5503.74,USD,269,40.92,USD,2,2291.52,USD,112
2026-03-22,2026-03-22,B0CTVLQG7M,,,16,1,0,,,1,0,USD,0,4408.17,USD,541,0,USD,0,3767.67,USD,466
2026-03-22,2026-03-22,B0CTVNF2F2,,,480,1,20.25,,,1,36,USD,4,5044.68,USD,621,88.92,USD,11,4378.68,USD,547
2026-03-22,2026-03-22,B0CV62Y5XS,,,,0,0,,,0,0,USD,0,829.6,USD,80,0,USD,0,259.25,USD,25
2026-03-22,2026-03-22,B0CV63138M,,,,0,0,,,0,0,USD,0,2389.99,USD,155,28.64,USD,2,1168.58,USD,74
2026-03-22,2026-03-22,B0CV633WZQ,,,30,0,0,,,0,0,USD,0,538.08,USD,70,0,USD,0,304.08,USD,40
2026-03-22,2026-03-22,B0CV63ZXXJ,,,72,1,0,,,1,0,USD,0,8091.42,USD,2998,5.4,USD,2,6160.9,USD,2283
2026-03-22,2026-03-22,B0CV644NCW,,,1362,1,0,,,0.6927,0,USD,0,17523.2,USD,6640,31.2,USD,12,6500.4,USD,2480
2026-03-22,2026-03-22,B0CV644ND4,,,,0,0,,,0,0,USD,0,0,USD,0,1820.94,USD,267,0,USD,0
2026-03-22,2026-03-22,B0CV645STH,,,0,1,0,,,1,0,USD,0,2976.21,USD,915,0,USD,0,2928.15,USD,901
2026-03-22,2026-03-22,B0CV646DB1,,,,0,0,,,0,0,USD,0,275,USD,22,0,USD,0,275,USD,22
2026-03-22,2026-03-22,B0CV64GG57,,,448,1,20.25,,,1,129.28,USD,16,9873.76,USD,1222,0,USD,0,6811.44,USD,843
2026-03-22,2026-03-22,B0CV64MN43,,,264,0,20.25,,,0,180.48,USD,48,4564.49,USD,1213,3.77,USD,1,3324.75,USD,882
2026-03-22,2026-03-22,B0CV9BP132,,,60,0,0,,,0,0,USD,0,654.75,USD,136,0,USD,0,413.64,USD,89
2026-03-22,2026-03-22,B0CV9MJLFY,,,152,1,0,,,1,0,USD,0,3016.72,USD,222,14.71,USD,1,2281.21,USD,172
2026-03-22,2026-03-22,B0CV9NJ3DM,,,108,1,20.25,,,1,20.48,USD,4,748.09,USD,156,4.6,USD,1,420.33,USD,92
2026-03-22,2026-03-22,B0CV9P21LL,,,52,1,0,,,1,0,USD,0,1090.9,USD,217,20.01,USD,4,372.37,USD,73
2026-03-22,2026-03-22,B0CV9PB632,,,,0,0,,,0,0,USD,0,2123.2,USD,461,9.2,USD,2,2113.48,USD,459
2026-03-22,2026-03-22,B0D1LQFWHY,,,446,0.9901,0,,,1,0,USD,0,5723.66,USD,2308,17.36,USD,7,3199.2,USD,1290
2026-03-22,2026-03-22,B0D1LTYNHJ,,,708,1,0,,,1,0,USD,0,4020.08,USD,1621,12.4,USD,5,1495.44,USD,603
2026-03-22,2026-03-22,B0D94LQ18G,,,4157,1,0,,,0.5867,0,USD,0,19398,USD,6100,41.34,USD,13,12.72,USD,4
2026-03-22,2026-03-22,B0D94N5PBM,,,,0,0,,,0,0,USD,0,485.45,USD,133,0,USD,0,485.45,USD,133
2026-03-22,2026-03-22,B0D94N6DX3,,,284,1.25,0,,,1,0,USD,0,3355.92,USD,740,8.82,USD,2,2228.01,USD,497
2026-03-22,2026-03-22,B0D94NB6ZF,,,1447,0,20.17,,,0,84.6,USD,6,40010,USD,2838,84.6,USD,6,14813.3,USD,1051
2026-03-22,2026-03-22,B0D94NDZ6F,,,88,1,20.25,,,1,52.8,USD,8,3083.29,USD,476,0,USD,0,1368.27,USD,216
2026-03-22,2026-03-22,B0D94NG7J5,,,1278,0.9981,20.17,,,0.439,84.6,USD,6,53296.55,USD,3780,42.3,USD,3,29552.15,USD,2096
2026-03-22,2026-03-22,B0D94NH2TP,,,1369,0.9952,20.25,,,0.8922,55.68,USD,12,8676.59,USD,1870,4.65,USD,1,1373.14,USD,296
2026-03-22,2026-03-22,B0D94NKVD2,,,48,1,0,,,1,0,USD,0,2152.56,USD,379,0,USD,0,2115.66,USD,373
2026-03-22,2026-03-22,B0D94NLQWV,,,,0,0,,,0,0,USD,0,430.17,USD,39,0,USD,0,0,USD,0
2026-03-22,2026-03-22,B0D94P2YN9,,,,0,0,,,0,0,USD,0,1214.44,USD,313,3.88,USD,1,3.88,USD,1
